danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,track_name,artist_name
0.556,0.547,10,-8.162,0.0292,0.0708,0.404,0.0752,0.324,99.989,3.27,0,Haunted Dreams,Sound Frames
0.378,0.544,1,-8.637,0.0277,8.29e-05,0.622,0.177,0.108,148.378,4.93,0,Piling on the Years,Sound Frames
0.425,0.545,10,-7.111,0.0308,0.11,0.00861,0.333,0.251,134.769,1.37,2,Disasters on Ice,Sound Frames
0.536,0.356,0,-9.339,0.0273,0.0819,0.000232,0.123,0.295,134.004,4.17,0,Back on the Island,Sound Frames
0.551,0.14,7,-11.217,0.0364,0.122,0.962,0.104,0.793,73.01,1.47,2,Regal Crimson,Sound Frames
0.324,0.457,1,-10.076,0.0287,0.0318,0.921,0.0966,0.287,104.849,2.77,0,Impossible Dream Mission,Sound Frames
0.402,0.333,10,-9.014,0.0326,0.109,0.895,0.0941,0.391,108.007,2.37,0,Ghost Family,Sound Frames
0.207,0.357,2,-8.388,0.0345,0.451,0.00106,0.119,0.525,179.835,1.43,2,Don't Keep the Silence,Sound Frames
0.495,0.529,7,-11.557,0.0282,0.13,0.869,0.261,0.383,120.017,2.73,0,Sickness of the City,Sound Frames
0.562,0.389,5,-7.083,0.0351,0.678,0.000184,0.143,0.183,101.209,3.07,0,Top of the Stairs,Sound Frames
0.278,0.291,6,-9.631,0.0362,0.0112,0.976,0.172,0.242,72.065,2.73,0,Exhale,Sound Frames
0.475,0.243,5,-10.929,0.0318,0.251,0.0894,0.139,0.58,108.004,1.49,0,Holes in the Floor of Heaven,Sound Frames
0.568,0.714,4,-7.863,0.0292,0.00271,0.96,0.32,0.64,114.306,4.94,0,Ice Angel,Sound Frames
0.574,0.33,0,-7.727,0.031,0.77,0.000174,0.0889,0.287,127.202,4.53,0,Silent House,Sound Frames
0.637,0.687,0,-8.095,0.0349,0.0143,0.967,0.189,0.376,112.536,1.42,2,Disturbed Ghosts,Sound Frames
0.628,0.43,8,-8.831,0.0419,0.66,0.958,0.102,0.197,120.019,3.42,0,Solemn Healing,Sound Frames
0.741,0.772,5,-7.25,0.0545,0.166,1.43e-06,0.0836,0.914,125.982,2.35,1,El Ayudante,Los Broncos De Cosala
0.721,0.797,10,-7.218,0.0524,0.183,9.21e-06,0.168,0.825,116.572,3.35,0,Media Vida,Los Broncos De Cosala
0.654,0.69,2,-6.11,0.0365,0.332,0.000236,0.125,0.806,113.066,3.27,0,La Captura Del JT,Los Broncos De Cosala
0.641,0.83,5,-6.382,0.0532,0.0728,0.000801,0.0774,0.888,143.19,3.58,3,Ausencia Eterna,Los Broncos De Cosala
0.67,0.703,5,-6.781,0.0422,0.3,0.0,0.0951,0.916,122.421,2.45,3,Gallos De Durango,Los Broncos De Cosala
0.738,0.809,5,-7.055,0.0501,0.219,1.13e-05,0.079,0.792,116.886,3.09,0,De Lejos Tierras,Los Broncos De Cosala
0.671,0.821,5,-5.57,0.0366,0.31,0.0,0.0785,0.929,117.777,2.42,0,Ayer Baje De La Sierra,Los Broncos De Cosala
0.479,0.581,2,-8.17,0.0604,0.249,0.00134,0.0616,0.698,166.536,3.32,0,Carino Prohibido,Los Broncos De Cosala
0.394,0.646,10,-6.596,0.0653,0.347,7.18e-05,0.106,0.763,181.454,3.31,0,El Compa Quintin,Los Broncos De Cosala
0.442,0.632,2,-6.889,0.0764,0.29,1.49e-05,0.0774,0.681,179.356,3.36,0,La Pagada,Los Broncos De Cosala
0.703,0.849,5,-6.317,0.0449,0.332,0.000296,0.0836,0.893,108.961,3.05,0,Las Cuatro Fieras,Los Broncos De Cosala
0.713,0.736,7,-7.366,0.0612,0.287,2e-05,0.0711,0.832,114.611,2.77,0,La Tranza,Los Broncos De Cosala
0.671,0.751,5,-8.124,0.0523,0.436,0.00157,0.0761,0.733,119.983,2.75,0,El Caballero,Los Broncos De Cosala
0.685,0.8,5,-5.897,0.0365,0.261,9.15e-06,0.0872,0.942,116.825,1.97,2,Oscar Chaparro,Los Broncos De Cosala
0.732,0.697,2,-7.444,0.0398,0.216,1.59e-06,0.0689,0.967,150.041,2.69,0,Los Cocos,Los Broncos De Cosala
0.591,0.474,11,-12.604,0.273,0.116,0.0,0.236,0.638,75.02,3.84,7,Here Comes the Gun,Blackjesus Yoshua
0.694,0.717,1,-7.098,0.319,0.0106,0.0,0.226,0.679,151.083,2.84,1,First Take,Young Devi D
0.58,0.586,2,-10.475,0.327,0.0259,0.0146,0.15,0.399,76.213,2.52,1,Missin U,Young Devi D
0.776,0.563,0,-9.314,0.231,0.213,0.0,0.369,0.592,82.487,3.01,1,Put a Move Down,Young Devi D
0.628,0.51,6,-14.624,0.944,0.897,0.0,0.564,0.545,98.584,1.68,0,Skit,Young Devi D
0.482,0.861,7,-8.131,0.448,0.0157,0.0,0.302,0.531,82.868,2.21,1,Holy Shit,Young Devi D
0.596,0.865,1,-5.86,0.379,0.00599,0.000387,0.645,0.435,160.513,3.75,2,Diary,Young Devi D
0.338,0.663,5,-6.78,0.396,0.151,0.0,0.216,0.191,158.829,3.71,1,Nl/Tf,Young Devi D
0.498,0.565,7,-7.552,0.306,0.0821,0.0,0.119,0.0884,145.153,2.45,1,Mr. Right,Young Devi D
0.647,0.563,3,-10.755,0.432,0.348,0.0,0.115,0.538,75.397,2.12,1,Scar Tissue,Young Devi D
0.554,0.432,1,-12.222,0.286,0.174,0.0,0.572,0.547,82.353,3.36,7,No Fear Upon Me,Tyson James
0.605,0.487,2,-15.493,0.142,0.167,0.0,0.11,0.835,111.763,1.06,0,I Hear Music In The Air (Intro),Vickie Winans
0.567,0.496,10,-15.442,0.728,0.339,0.0,0.839,0.566,95.009,4.61,2,Hallelujah Check,Vickie Winans
0.603,0.328,5,-16.767,0.934,0.629,0.0,0.137,0.693,80.799,5.64,0,The Memphis Miracle,Vickie Winans
0.543,0.386,10,-19.384,0.914,0.858,0.0,0.681,0.234,80.739,4.69,0,Daddy Can't Sing,Vickie Winans
0.533,0.719,10,-14.529,0.866,0.652,0.0,0.71,0.514,85.78,0.56,0,Asymmetric,Vickie Winans
0.527,0.481,0,-20.038,0.914,0.829,2.16e-06,0.944,0.403,109.564,0.75,0,Excuse Me!,Vickie Winans
0.561,0.323,6,-18.9,0.746,0.584,0.0,0.762,0.483,99.81,1.62,0,Y' All Raggedy Too?,Vickie Winans
0.594,0.461,3,-17.12,0.911,0.434,0.0,0.784,0.293,135.125,7.99,0,The Diet Medley*,Vickie Winans
0.61,0.569,3,-15.714,0.946,0.404,0.0,0.849,0.963,130.471,0.33,0,Cattle Call,Vickie Winans
0.536,0.584,6,-18.738,0.925,0.576,0.0,0.979,0.224,138.61,1.81,0,Boyfriends,Vickie Winans
0.443,0.593,10,-18.0,0.947,0.665,0.0,0.946,0.27,168.3,2.22,0,It's Yo Thang,Vickie Winans
0.586,0.414,6,-18.716,0.936,0.537,0.0,0.704,0.409,92.574,1.17,0,Andura,Vickie Winans
0.549,0.449,8,-18.07,0.953,0.607,0.0,0.375,0.405,47.788,4.87,0,Go Go Boots,Vickie Winans
0.503,0.556,11,-16.632,0.942,0.433,0.0,0.695,0.23,178.169,3.29,0,Po',Vickie Winans
0.474,0.694,1,-17.585,0.914,0.787,0.0,0.915,0.176,85.109,1.13,0,Bref,Vickie Winans
0.585,0.327,1,-17.949,0.93,0.729,0.0,0.393,0.627,80.641,5.82,0,Manuel,Vickie Winans
0.597,0.233,5,-22.548,0.854,0.477,0.0,0.832,0.563,125.249,1.35,0,Temporary Music,Vickie Winans
0.645,0.594,11,-16.497,0.939,0.862,0.0,0.938,0.324,84.372,1.51,0,Paul and Silas,Vickie Winans
0.701,0.233,10,-19.459,0.9,0.663,0.0,0.085,0.457,118.733,5.99,0,Little Timmy,Vickie Winans
0.601,0.237,10,-22.937,0.93,0.401,0.0,0.74,0.298,136.775,6.03,0,Mother Bowman,Vickie Winans
0.647,0.26,2,-23.141,0.257,0.377,0.0,0.363,0.762,111.855,1.1,0,I Hear Music In the Air (Outro),Vickie Winans
0.78,0.771,8,-7.386,0.24,0.113,0.0,0.0995,0.455,134.971,2.87,7,Real HSG,Tall Cro
0.346,0.976,7,-8.834,0.102,0.000559,0.161,0.0551,0.335,75.543,1.36,0,Cuelga Al Dictador,Golpe Justo
0.246,0.943,11,-8.805,0.0442,5.43e-05,0.229,0.363,0.643,105.683,1.35,0,Mundo Tras Las Rejas,Golpe Justo
0.342,0.931,6,-9.396,0.0875,0.000173,0.698,0.128,0.503,106.969,1.69,1,Golpe Justo,Golpe Justo
0.35,0.958,4,-7.909,0.116,0.000631,0.0139,0.126,0.201,80.46,2.12,1,Maldita Opresión,Golpe Justo
0.418,0.947,9,-8.197,0.0689,0.00255,0.000482,0.257,0.536,108.352,1.93,0,Conflicto Interno,Golpe Justo
0.245,0.952,0,-9.577,0.0489,2.32e-05,0.113,0.0751,0.604,108.085,1.76,0,Oposición,Golpe Justo
0.285,0.937,6,-9.141,0.0745,5.52e-05,0.00147,0.256,0.488,150.513,1.8,0,Regla De Estupidos,Golpe Justo
0.339,0.957,11,-7.996,0.0916,0.000275,0.144,0.0926,0.133,97.21,1.83,0,Voy A Mi,Golpe Justo
0.471,0.968,11,-8.34,0.0866,0.00128,0.000799,0.512,0.276,101.476,2.27,0,Quedaste Abajo,Golpe Justo
0.494,0.928,6,-8.097,0.103,0.000576,0.00253,0.465,0.534,113.545,1.73,1,Cppr,Golpe Justo
0.473,0.81,0,-8.995,0.0536,0.0159,0.196,0.507,0.657,105.417,1.67,0,La Belleza De La Infidelidad,Golpe Justo
0.363,0.947,11,-8.118,0.0513,0.00263,0.000588,0.143,0.534,100.695,2.21,0,Rencor Al Rencor,Golpe Justo
0.5,0.913,9,-7.543,0.0788,0.00729,0.182,0.181,0.537,105.503,1.43,0,"Luto, Pecado, Terror",Golpe Justo
0.534,0.799,11,-9.012,0.123,0.0161,0.0233,0.41,0.646,97.632,2.25,1,Fuerza Bruta,Golpe Justo
0.298,0.959,4,-8.747,0.0709,0.000167,0.703,0.231,0.384,99.262,1.61,0,Mente Incoherente,Golpe Justo
0.401,0.808,0,-9.439,0.0685,0.0235,0.0821,0.701,0.237,106.653,3.52,0,Witness,Golpe Justo
0.51,0.916,4,-6.271,0.124,0.0145,2.04e-06,0.215,0.419,105.985,2.16,0,Y Ellos Pelean,Golpe Justo
0.319,0.993,5,-6.538,0.185,0.000742,0.000112,0.113,0.14,144.598,1.79,0,Revolucion En La Evolucion,Golpe Justo
0.437,0.952,6,-6.523,0.0874,0.00675,5.77e-05,0.0518,0.238,103.596,2.15,0,Sobrio,Golpe Justo
0.519,0.976,7,-7.246,0.0659,0.00663,2.35e-06,0.378,0.234,98.027,1.47,0,I Don't Tell You Lies,Golpe Justo
0.403,0.935,7,-8.08,0.0673,0.00196,1.08e-06,0.312,0.679,155.694,2.43,0,Contra El Opresor,Golpe Justo
0.322,0.941,1,-7.92,0.14,0.00101,0.000539,0.232,0.492,195.576,1.91,0,A Medio Meditar,Golpe Justo
0.419,0.965,1,-7.628,0.0441,0.000206,0.0658,0.164,0.559,104.287,1.64,0,Rehen De La Violencia,Golpe Justo
0.292,0.974,7,-6.564,0.0761,0.00016,0.0,0.232,0.156,99.667,0.53,0,Money Shot,Golpe Justo
0.474,0.876,11,-8.585,0.0666,0.000146,0.00424,0.0924,0.385,104.968,1.91,0,Until I Die,Golpe Justo
0.754,0.615,3,-11.577,0.123,0.206,0.0,0.103,0.48,100.052,1.92,5,A54L,Dara5hunnid
0.779,0.662,10,-7.828,0.186,0.521,0.0,0.102,0.433,102.065,4.48,1,Slide,Dara5hunnid
0.707,0.395,7,-14.918,0.105,0.385,0.0,0.105,0.262,99.93,1.72,2,Nobody Else,Dara5hunnid
0.814,0.407,2,-13.015,0.0892,0.0323,0.000124,0.107,0.179,100.04,1.76,1,Rewind,Dara5hunnid
0.767,0.6,8,-9.522,0.158,0.266,1.15e-05,0.112,0.5,92.511,3.5,0,Same Struggles,Dara5hunnid
0.694,0.424,9,-11.375,0.166,0.344,0.012,0.107,0.17,159.977,2.4,0,Playa Season,Dara5hunnid
0.46,0.704,2,-9.034,0.0372,0.0299,1.11e-06,0.106,0.398,87.012,2.67,2,Comin' Back Around,Zach Coffey
0.586,0.735,4,-8.687,0.0379,0.00489,0.0,0.118,0.775,128.977,3.56,0,Love Will Lead Me Back to You,Zach Coffey
0.552,0.48,3,-10.75,0.032,0.341,0.0,0.124,0.373,139.974,3.72,0,Bring On the Rain,Zach Coffey
0.577,0.559,9,-9.583,0.0309,0.23,0.0,0.191,0.637,109.969,3.65,1,Drinkin' Songs,Zach Coffey
0.544,0.391,7,-10.66,0.0292,0.579,3.92e-06,0.0906,0.0886,135.88,4.3,1,Smoke,Zach Coffey
0.51,0.603,7,-9.019,0.0448,0.217,0.0,0.077,0.512,145.81,4.06,0,Drive,Zach Coffey
0.51,0.391,1,-11.974,0.0335,0.149,0.0,0.0938,0.0959,161.865,5.17,0,Love Is Patient,Zach Coffey
0.564,0.725,2,-9.197,0.0338,0.0038,0.0714,0.0721,0.84,97.054,3.58,0,Two Left Feet,Zach Coffey
0.514,0.414,11,-10.637,0.0285,0.366,0.0,0.127,0.145,127.868,3.73,3,I Love You Anyway,Zach Coffey
0.551,0.59,7,-9.145,0.0331,0.00443,8.85e-06,0.109,0.542,118.007,3.68,0,Stars in Dallas,Zach Coffey
0.517,0.848,11,-8.685,0.104,0.00137,0.872,0.152,0.0956,134.911,2.08,1,Among Us,Exodus Music and Sound
0.463,0.628,9,-9.429,0.0453,0.071,0.949,0.153,0.213,140.02,2.02,1,Ascending,Exodus Music and Sound
0.434,0.77,5,-9.058,0.0753,0.0151,0.926,0.112,0.16,140.116,2.68,1,Assimilate,Exodus Music and Sound
0.346,0.822,0,-8.008,0.141,0.134,0.815,0.168,0.131,120.138,2.52,1,Counter Punch,Exodus Music and Sound
0.568,0.795,3,-9.66,0.0477,0.0192,0.927,0.131,0.34,120.216,1.0,1,Focal Point,Exodus Music and Sound
0.542,0.662,5,-10.234,0.0603,0.348,0.969,0.123,0.161,126.053,2.9,1,Forged In Darkness,Exodus Music and Sound
0.194,0.456,6,-11.813,0.121,0.481,0.963,0.0901,0.106,82.775,3.0,1,Frozen In Time,Exodus Music and Sound
0.554,0.957,6,-6.468,0.0602,0.00905,0.89,0.093,0.245,140.087,2.93,1,Light Of The Aurora,Exodus Music and Sound
0.507,0.799,8,-7.894,0.0448,0.0264,0.939,0.0966,0.319,128.002,2.23,1,Total Authority,Exodus Music and Sound
0.478,0.694,8,-9.415,0.0441,0.015,0.929,0.126,0.0552,135.008,3.35,1,We Are Together,Exodus Music and Sound
0.492,0.512,4,-4.869,0.0393,0.65,1.29e-06,0.0963,0.553,145.957,3.43,8,La Escoba,Kampirano
0.765,0.642,1,-8.243,0.164,0.00374,0.0,0.27,0.502,97.98,1.65,8,Nothing Nice,Reace Sosa
0.286,0.975,0,-3.017,0.079,4.58e-05,0.0179,0.913,0.503,136.609,2.14,2,Curtains,Achilles
0.283,0.964,7,-3.426,0.0868,0.00143,0.468,0.37,0.109,141.387,0.92,1,Curtains II,Achilles
0.295,0.931,9,-3.778,0.084,6.25e-05,0.00444,0.23,0.497,144.847,2.77,1,We Are Fixtures,Achilles
0.182,0.903,5,-4.297,0.0675,0.000103,0.354,0.17,0.479,155.8,2.54,2,Dear Old Tyger That Sleeps,Achilles
0.299,0.96,7,-3.332,0.0691,3.4e-05,0.000135,0.325,0.392,147.098,2.73,0,To the Teeth,Achilles
0.229,0.982,2,-3.703,0.0767,7.61e-06,0.00128,0.13,0.432,153.419,1.61,0,Raping the Dead,Achilles
0.297,0.943,7,-3.736,0.063,7.16e-06,0.039,0.14,0.604,143.263,3.07,1,Standing Night,Achilles
0.211,0.977,10,-3.798,0.0807,4.87e-06,0.0804,0.428,0.206,152.124,2.96,0,Reprieve,Achilles
0.3,0.938,4,-4.346,0.0453,3.97e-05,0.00644,0.427,0.516,87.16,2.3,1,Swallow,Achilles
0.242,0.962,3,-3.557,0.0751,7.87e-06,0.0,0.2,0.624,100.148,0.8,0,In These Stark Halls,Achilles
0.292,0.972,2,-3.39,0.0818,0.000545,0.0572,0.302,0.464,154.02,3.38,0,Sea Level,Achilles
0.432,0.982,10,-4.207,0.12,2.41e-05,0.00356,0.434,0.362,147.699,4.49,0,The Cold Floor,Achilles
0.726,0.787,9,-7.639,0.037,0.0175,3.17e-05,0.103,0.795,109.944,3.38,7,You Never Know,Free Range Marmot
0.627,0.871,11,-6.117,0.439,0.108,0.0,0.0996,0.825,208.014,2.46,0,Too Much,MixedByCrook
0.868,0.864,1,-6.414,0.275,0.0315,0.0,0.0662,0.891,114.952,2.0,0,Slick Rick,MixedByCrook
0.848,0.649,1,-8.057,0.0857,0.0196,0.0,0.0669,0.841,97.989,3.76,0,Jiggy - Remix,MixedByCrook
0.861,0.618,0,-6.102,0.301,0.037,0.0,0.127,0.365,105.087,2.29,1,Creepin,MixedByCrook
0.786,0.606,5,-7.054,0.103,0.25,0.0,0.115,0.275,99.025,2.42,2,I'm Not Regular,MixedByCrook
0.751,0.768,11,-8.042,0.0751,0.0501,0.0,0.213,0.534,101.991,2.51,0,Run It Up,MixedByCrook
0.452,0.719,0,-8.169,0.434,0.23,0.0,0.164,0.498,200.427,2.86,1,We Can Take It There,MixedByCrook
0.839,0.584,2,-8.818,0.454,0.0474,0.0,0.0442,0.698,103.121,2.17,1,Livin Lavish,MixedByCrook
0.724,0.566,1,-9.776,0.261,0.295,0.0,0.115,0.341,97.954,2.33,0,Focus,MixedByCrook
0.66,0.87,2,-6.098,0.365,0.261,0.0,0.0847,0.873,206.008,2.1,1,Blow Some,MixedByCrook
0.485,0.666,0,-7.556,0.366,0.0228,0.0,0.0809,0.611,92.464,2.32,0,Money Conversations,MixedByCrook
0.898,0.764,11,-7.782,0.354,0.0106,0.0,0.0839,0.598,101.999,2.04,0,Player Shit,MixedByCrook
0.575,0.801,1,-7.352,0.352,0.115,0.0,0.158,0.712,94.47,2.64,0,Graduation,MixedByCrook
0.328,0.501,4,-11.673,0.0371,0.461,1.82e-06,0.277,0.547,151.6,4.42,1,The Love Bird Has Flown,Bobby Hebb
0.309,0.311,4,-13.813,0.0268,0.297,0.0,0.102,0.227,78.989,4.34,1,I've Learned To Care,Bobby Hebb
0.48,0.328,6,-13.871,0.0314,0.439,1.05e-06,0.121,0.615,121.159,3.92,1,Good Morning World,Bobby Hebb
0.38,0.263,5,-15.266,0.0311,0.342,2.12e-05,0.207,0.211,79.959,5.44,1,Grin And Bear It,Bobby Hebb
0.521,0.344,9,-13.262,0.047,0.345,0.0,0.115,0.34,95.374,3.17,0,S.S. Soul - Part I,Bobby Hebb
0.522,0.457,9,-12.347,0.0332,0.348,0.0,0.0695,0.627,100.902,3.79,0,S.S. Soul - Part II,Bobby Hebb
0.18,0.227,2,-16.587,0.0308,0.44,0.00389,0.123,0.144,83.342,3.86,1,I'll Be Anything For You,Bobby Hebb
0.481,0.18,5,-16.02,0.0393,0.389,0.0,0.116,0.298,100.394,3.38,3,Flower,Bobby Hebb
0.573,0.465,0,-12.641,0.0493,0.345,5.82e-06,0.111,0.695,123.274,3.58,0,She Broke My Heart,Bobby Hebb
0.485,0.375,3,-13.515,0.0366,0.623,0.0158,0.102,0.49,113.83,3.02,1,A Better Love,Bobby Hebb
0.273,0.383,4,-14.154,0.0381,0.246,6.33e-06,0.622,0.41,183.35,4.92,0,The Charms Of The Arms Of Love,Bobby Hebb
0.73,0.636,10,-8.662,0.0322,0.176,2.97e-05,0.203,0.896,142.639,5.28,8,VICHIIN NINDOON ÑA LOO,LOS ÑANIS DE GUERRERO
0.331,0.196,9,-19.396,0.0379,0.986,0.868,0.088,0.355,118.555,6.13,1,"Sonata No. 8 in A Minor, K. 310 / Allegro maestoso",Alfred Brendel
0.405,0.0808,5,-23.85,0.0432,0.99,0.923,0.0765,0.118,147.113,7.23,1,"Sonata No. 8 in A Minor, K. 310 / Andante cantabile con espressione",Alfred Brendel
0.346,0.21,9,-19.743,0.0397,0.991,0.897,0.081,0.661,100.504,3.07,0,"Sonata No. 8 in A Minor, K. 310 / Presto",Alfred Brendel
0.404,0.116,0,-22.436,0.0456,0.988,0.901,0.0993,0.0792,126.723,9.24,2,"Fantasy in C Minor, K. 396",Alfred Brendel
0.385,0.0926,2,-23.392,0.0419,0.992,0.918,0.104,0.175,99.936,11.44,0,"Rondo in A Minor, K. 511",Alfred Brendel
0.497,0.0314,2,-25.709,0.0506,0.996,0.898,0.116,0.277,117.421,1.22,0,"Variations in D on a Minuet by Duport, K. 573 / Theme",Alfred Brendel
0.309,0.239,2,-24.447,0.0364,0.993,0.888,0.143,0.581,139.458,1.04,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 1",Alfred Brendel
0.399,0.152,2,-19.292,0.0423,0.99,0.911,0.124,0.842,130.232,1.1,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 2",Alfred Brendel
0.283,0.202,2,-24.813,0.0483,0.989,0.916,0.123,0.514,128.234,1.18,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 3",Alfred Brendel
0.322,0.235,2,-27.505,0.0616,0.994,0.931,0.109,0.952,184.898,1.21,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 4",Alfred Brendel
0.653,0.166,2,-28.137,0.0468,0.993,0.82,0.154,0.933,109.751,1.43,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 5",Alfred Brendel
0.389,0.0626,7,-28.151,0.0438,0.99,0.904,0.0664,0.219,73.706,2.1,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 6",Alfred Brendel
0.583,0.249,2,-21.128,0.0521,0.993,0.939,0.116,0.926,139.822,1.08,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 7",Alfred Brendel
0.402,0.135,2,-26.347,0.0494,0.988,0.884,0.0645,0.365,101.703,1.66,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 8",Alfred Brendel
0.42,0.189,2,-21.202,0.0666,0.987,0.926,0.109,0.347,143.402,1.96,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 9",Alfred Brendel
0.387,0.21,3,-16.132,0.0333,0.983,0.879,0.109,0.363,139.926,10.18,0,"Piano Concerto in E-flat Major, K. 271 / (cadenzas by Mozart) / Allegro",Alfred Brendel
0.286,0.0911,0,-18.331,0.0312,0.985,0.917,0.0996,0.0594,81.325,12.81,0,"Piano Concerto in E-flat Major, K. 271 / (cadenzas by Mozart) / Andantino",Alfred Brendel
0.333,0.228,3,-18.129,0.0361,0.99,0.912,0.111,0.261,137.98,10.78,0,"Piano Concerto in E-flat Major, K. 271 / (cadenzas by Mozart) / Rondo (Presto-Menuetto: Cantabile-Presto)",Alfred Brendel
0.376,0.176,3,-17.875,0.0337,0.982,0.857,0.0687,0.333,136.439,8.82,0,"Piano Concerto in E-flat Major, K. 447 / Allegro vivace",Alfred Brendel
0.284,0.106,10,-18.708,0.0354,0.985,0.889,0.269,0.143,80.412,6.43,0,"Piano Concerto in E-flat Major, K. 447 / Andantino",Alfred Brendel
0.409,0.283,3,-17.018,0.0324,0.988,0.893,0.0702,0.489,111.007,6.29,0,"Piano Concerto in E-flat Major, K. 447 / Allegro ma non troppo",Alfred Brendel
0.732,0.544,7,-10.72,0.0755,0.0682,0.243,0.0823,0.55,105.333,4.12,0,Tonight - Sa-Sa Remix,Kleeer
0.816,0.547,7,-9.579,0.0588,0.0166,3.52e-05,0.0844,0.683,110.585,6.31,1,Watching You - Vikter Duplaix Remix,Slave
0.838,0.669,5,-9.861,0.048,0.13,0.825,0.0822,0.905,103.107,3.67,0,Bold and Black - DJ Nu-Mark Remix,Eddie Harris
0.777,0.886,5,-9.27,0.0472,0.00112,0.583,0.287,0.963,115.004,4.95,1,Getting Uptown to Get Down - Quantic Remix,United 8
0.768,0.696,0,-10.533,0.051,0.0227,0.63,0.359,0.766,123.426,5.05,0,Pick Up the Pieces - Charlie Dark Remix,Average White Band
0.456,0.825,7,-8.205,0.168,0.000646,0.051,0.124,0.663,168.416,7.65,0,We Are Family - Daz-I-Kue Remix,Sister Sledge
0.823,0.325,4,-9.556,0.116,0.205,0.0288,0.066,0.812,120.033,5.38,0,Little Ghetto Boy - Seek Remix,Donny Hathaway
0.607,0.656,5,-12.49,0.0358,0.00769,0.841,0.121,0.646,128.014,5.14,0,A Warm Summer Night - King Britt Remix,CHIC
0.73,0.558,11,-9.385,0.248,0.227,6.23e-06,0.0767,0.88,112.26,3.79,0,I'll Be Around - Kev Brown Remix,The Spinners
0.679,0.421,4,-8.232,0.433,0.569,3.42e-05,0.169,0.347,99.022,3.45,3,Just a Little Lovin' - GB Remix,Carmen McRae
0.738,0.646,8,-9.09,0.0764,0.362,0.56,0.0469,0.841,87.963,4.04,2,Riding High,Faze-O
0.691,0.45,1,-9.903,0.0973,0.0613,0.718,0.0955,0.459,82.204,4.86,0,Nubian Lady - Metisse Remix,Yusef Lateef
0.765,0.417,9,-11.919,0.118,0.0725,0.0,0.188,0.662,140.018,1.83,1,Fake Love,4rr Mugz
0.68,0.535,9,-11.107,0.405,0.0604,0.0,0.283,0.597,166.915,2.64,2,Dirty Pistols,4rr Mugz
0.906,0.615,7,-7.113,0.271,0.465,0.0,0.16,0.742,137.004,2.21,2,RackRacerz,4rr Mugz
0.756,0.677,1,-9.621,0.21,0.773,0.0,0.109,0.828,142.18,2.1,5,Don't Play Wit Me,4rr Mugz
0.824,0.448,7,-14.641,0.184,0.152,0.0,0.0849,0.471,90.0,3.24,1,Interstate (I-70),4rr Mugz
0.918,0.216,6,-15.137,0.676,0.0734,0.0,0.0586,0.611,113.983,3.09,0,Why,4rr Mugz
0.555,0.505,9,-9.386,0.0268,0.525,0.141,0.121,0.197,108.995,5.01,3,Hold On,Magnet
0.383,0.598,2,-11.627,0.0352,0.377,0.236,0.114,0.427,80.417,4.03,1,Duracellia,Magnet
0.625,0.422,9,-10.665,0.0308,0.0232,0.335,0.0905,0.168,120.034,5.1,0,The Pacemaker,Magnet
0.529,0.55,9,-8.458,0.0282,0.0181,0.00746,0.202,0.387,140.305,3.63,1,Believe,Magnet
0.747,0.386,10,-10.424,0.0272,0.231,0.0873,0.114,0.349,102.021,4.13,1,All You Ask,Magnet
0.328,0.344,2,-11.435,0.0298,0.43,0.165,0.185,0.199,150.981,4.07,0,Deadlock,Magnet
0.562,0.607,7,-7.771,0.0292,0.00325,0.000235,0.131,0.378,127.976,3.45,1,Fall At Your Feet,Magnet
0.472,0.604,5,-8.772,0.0277,0.0376,0.0331,0.18,0.443,76.02,3.99,0,Blow By Blow,Magnet
0.531,0.164,7,-14.717,0.0336,0.932,0.000565,0.0965,0.181,111.807,3.68,0,Miss Her So,Magnet
0.58,0.422,2,-10.492,0.0289,0.372,0.0706,0.105,0.313,84.003,3.62,0,Jaws,Magnet
0.821,0.44,5,-15.81,0.352,0.00467,0.0,0.233,0.34,145.998,3.59,0,Gas (freestyle),1TakeTheGreat
0.858,0.636,10,-9.106,0.458,0.0374,0.0,0.09,0.741,154.974,2.68,2,Juamnji,1TakeTheGreat
0.781,0.339,11,-19.095,0.413,0.224,0.000175,0.207,0.383,91.024,2.95,0,Hurtin And Workin,1TakeTheGreat
0.766,0.546,1,-10.413,0.367,0.0185,0.0,0.0943,0.582,169.976,2.45,1,Cross Me,1TakeTheGreat
0.85,0.449,7,-14.785,0.286,0.142,0.0,0.169,0.288,119.318,3.49,1,Good Fellow,1TakeTheGreat
0.891,0.411,1,-13.21,0.243,0.0214,0.00253,0.0711,0.126,103.005,3.11,0,Real Nigga Cry,1TakeTheGreat
0.888,0.548,11,-10.833,0.275,0.085,0.0,0.339,0.23,117.944,4.1,2,Going Through,1TakeTheGreat
