year,track_name,track_popularity,album,artist_name,artist_genres,main_genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min
2017,New Rules,80,Dua Lipa (Deluxe),Dua Lipa,"['dance pop', 'pop', 'uk pop']",pop,89,0.762,0.7,9,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,3.49
2017,Without You (feat. Sandro Cavazza),80,AV?CI (01),Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",pop,81,0.662,0.858,2,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,3.03
2018,2002,80,Speak Your Mind (Deluxe),Anne-Marie,['pop'],pop,78,0.697,0.683,1,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,3.12
2018,Let You Down,80,Perception,NF,"['hip hop', 'pop rap']",hip hop,79,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,3.54
2018,Body,80,Body,Loud Luxury,"['edm', 'pop dance', 'uk dance']",pop,69,0.752,0.764,1,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,2.72
2018,In My Mind,80,In My Mind,Dynoro,['edm'],,65,0.694,0.77,6,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,3.08
2019,"thank u, next",80,"thank u, next",Ariana Grande,['pop'],pop,94,0.717,0.653,1,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,3.46
2019,Look Back at It,80,Hoodie SZN,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",rap,80,0.791,0.587,3,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057,2.99
2019,Lose You To Love Me,80,Rare,Selena Gomez,"['pop', 'post-teen pop']",pop,82,0.488,0.343,4,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,3.44
2019,Robbery,80,Death Race For Love (Bonus Track Version),Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",rap,87,0.623,0.692,2,-5.122,0.0504,0.328,0.0,0.153,0.566,79.899,4.0
2020,What You Know Bout Love,80,Shoot For The Stars Aim For The Moon,Pop Smoke,"['brooklyn drill', 'rap']",rap,80,0.709,0.548,10,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995,2.67
2020,Stuck with U (with Justin Bieber),80,Stuck with U,Ariana Grande,['pop'],pop,94,0.597,0.45,8,-6.658,0.0418,0.223,0.0,0.382,0.537,178.765,3.81
2021,Save Your Tears (with Ariana Grande) (Remix),80,Save Your Tears (Remix),The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.65,0.825,0,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,3.18
2021,RAPSTAR,80,Hall of Fame,Polo G,"['chicago rap', 'rap']",rap,81,0.789,0.536,6,-6.862,0.242,0.41,0.0,0.129,0.437,81.039,2.77
2021,Pepas,80,Pepas,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",rap,82,0.762,0.766,7,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.79
2021,THATS WHAT I WANT,80,MONTERO,Lil Nas X,['lgbtq+ hip hop'],hip hop,76,0.737,0.846,1,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,2.4
2022,Bad Habit,80,Gemini Rights,Steve Lacy,['afrofuturism'],,80,0.686,0.494,1,-7.093,0.0355,0.613,5.8e-05,0.402,0.7,168.946,3.87
2022,THATS WHAT I WANT,80,MONTERO,Lil Nas X,['lgbtq+ hip hop'],hip hop,76,0.737,0.846,1,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,2.4
2022,MIDDLE OF THE NIGHT,80,MIDDLE OF THE NIGHT,Elley DuhÈ,['alt z'],,75,0.41,0.611,4,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,3.07
2022,Where Are You Now,80,Where Are You Now,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",pop,77,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,2.47
2022,Infinity,80,Feel Something,Jaymes Young,['indie poptimism'],pop,67,0.671,0.673,11,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,3.96
2022,Easy On Me,80,30,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,85,0.604,0.366,5,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,3.74
2022,Until I Found You,80,Until I Found You,Stephen Sanchez,['gen z singer-songwriter'],,77,0.539,0.508,10,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,2.96
2023,Barbie World (with Aqua) [From Barbie The Album],80,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",pop,87,0.77,0.58,0,-8.393,0.247,0.519,0.000127,0.233,0.753,144.072,1.83
2023,Moonlight,80,Moonlight,Kali Uchis,['colombian pop'],pop,85,0.639,0.723,7,-6.462,0.0532,0.511,0.0,0.167,0.878,136.872,3.13
2023,All Of The Girls You Loved Before,80,All Of The Girls You Loved Before,Taylor Swift,['pop'],pop,100,0.718,0.467,2,-9.66,0.0398,0.707,6.92e-05,0.126,0.396,95.96,3.69
2023,Single Soon,80,Single Soon,Selena Gomez,"['pop', 'post-teen pop']",pop,82,0.61,0.571,2,-5.649,0.0782,0.00863,0.0,0.131,0.747,105.01,2.86
2000,Better Off Alone,79,Who Needs Guitars Anyway?,Alice Deejay,['eurodance'],,62,0.671,0.882,8,-6.149,0.0552,0.00181,0.667,0.285,0.787,136.955,3.58
2000,Forgot About Dre,79,2001,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",rap,79,0.924,0.74,8,-1.299,0.0774,0.0827,0.0,0.163,0.621,133.974,3.7
2001,It Wasn't Me,79,Hot Shot,Shaggy,"['dance pop', 'pop rap', 'reggae fusion']",pop,72,0.853,0.606,0,-4.596,0.0713,0.0561,0.0,0.313,0.654,94.759,3.79
2001,"Whenever, Wherever",79,Laundry Service,Shakira,"['colombian pop', 'dance pop', 'latin pop', 'pop']",pop,87,0.794,0.832,1,-4.862,0.0407,0.237,1.14e-05,0.203,0.871,107.657,3.27
2003,Lose Yourself,79,Curtain Call: The Hits (Deluxe Edition),Eminem,"['detroit hip hop', 'hip hop', 'rap']",hip hop,90,0.692,0.744,2,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,5.44
2003,I Hate Everything About You,79,Three Days Grace,Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",rock,75,0.498,0.83,6,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,3.86
2005,The Kill,79,A Beautiful Lie,Thirty Seconds To Mars,"['modern rock', 'post-grunge']",rock,70,0.179,0.912,4,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,3.86
2006,Supermassive Black Hole,79,Black Holes and Revelations,Muse,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",rock,75,0.668,0.921,7,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,3.54
2006,Dani California,79,Stadium Arcadium,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock,82,0.556,0.913,0,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4.7
2007,Thnks fr th Mmrs,79,Infinity On High,Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']",rock,80,0.459,0.891,10,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,3.39
2007,Snow (Hey Oh),79,Stadium Arcadium,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock,82,0.427,0.9,11,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,5.58
2007,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),79,Epiphany (Expanded Edition),T-Pain,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",pop,79,0.693,0.549,1,-8.141,0.119,0.0109,0.0,0.0677,0.605,80.028,3.8
2008,American Boy,79,Shine,Estelle,"['neo soul', 'r&b']",r&b,66,0.693,0.729,0,-2.99,0.378,0.171,0.0,0.07,0.521,117.848,4.75
2008,So What,79,Funhouse (Expanded Edition),P!nk,"['dance pop', 'pop']",pop,81,0.534,0.87,11,-3.078,0.0425,0.000334,0.0,0.241,0.462,126.019,3.59
2008,Disturbia,79,Good Girl Gone Bad: Reloaded,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.707,0.813,11,-4.515,0.0571,0.0863,0.0,0.168,0.722,124.921,3.98
2009,Monster,79,Awake,Skillet,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",rock,74,0.64,0.957,8,-2.336,0.0741,0.0431,0.0,0.0789,0.692,134.992,2.97
2009,Best I Ever Had,79,So Far Gone,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.395,0.922,1,-2.176,0.375,0.19,0.0,0.134,0.558,162.361,4.29
2010,Alors on danse - Radio Edit,79,Cheese,Stromae,"['belgian pop', 'g-house']",pop,72,0.791,0.59,1,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,3.43
2010,Fireflies,79,Ocean Eyes,Owl City,"['indietronica', 'pop']",pop,69,0.512,0.662,3,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,3.81
2010,Rude Boy,79,Rated R,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.563,0.75,11,-4.496,0.127,0.113,0.0,0.0788,0.812,173.906,3.72
2010,Cooler Than Me - Single Mix,79,31 Minutes to Takeoff,Mike Posner,"['dance pop', 'pop', 'pop dance', 'pop rap']",pop,70,0.768,0.82,7,-4.63,0.0474,0.179,0.0,0.689,0.625,129.965,3.55
2011,Raise Your Glass,79,Raise Your Glass,P!nk,"['dance pop', 'pop']",pop,81,0.7,0.709,7,-5.006,0.0838,0.0048,0.0,0.029,0.624,122.019,3.38
2011,We Found Love,79,Talk That Talk,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.735,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,3.59
2011,All Of The Lights,79,My Beautiful Dark Twisted Fantasy,Kanye West,"['chicago rap', 'hip hop', 'rap']",rap,94,0.531,0.803,1,-3.284,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,4.99
2011,Glad You Came,79,Battleground (Deluxe Edition),The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,64,0.722,0.851,7,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885,3.3
2011,Headlines,79,Take Care (Deluxe),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.636,0.566,6,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,3.93
2011,Someone Like You,79,21,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,85,0.556,0.319,9,-8.251,0.0281,0.893,0.0,0.0996,0.294,135.187,4.75
2012,We Found Love,79,Talk That Talk,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.735,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,3.59
2012,Whistle,79,Wild Ones,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.747,0.937,0,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976,3.74
2012,Impossible,79,James Arthur (Deluxe),James Arthur,"['pop', 'talent show', 'uk pop']",pop,82,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533,3.49
2012,I Knew You Were Trouble.,79,Red (Big Machine Radio Release Special),Taylor Swift,['pop'],pop,100,0.622,0.469,3,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,3.66
2012,Try,79,The Truth About Love,P!nk,"['dance pop', 'pop']",pop,81,0.674,0.628,2,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998,4.13
2012,Good Feeling,79,Wild Ones,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.706,0.89,1,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,4.14
2013,I Knew You Were Trouble.,79,Red (Big Machine Radio Release Special),Taylor Swift,['pop'],pop,100,0.622,0.469,3,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,3.66
2013,Try,79,The Truth About Love,P!nk,"['dance pop', 'pop']",pop,81,0.674,0.628,2,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998,4.13
2013,3005,79,Because the Internet,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",hip hop,79,0.664,0.447,6,-7.272,0.289,0.112,0.0,0.091,0.659,83.138,3.9
2014,Love Me Harder,79,My Everything (Deluxe),Ariana Grande,['pop'],pop,94,0.472,0.714,1,-4.389,0.0334,0.00937,0.0,0.0764,0.24,98.992,3.94
2014,Bang Bang,79,Sweet Talker (Deluxe Version),Jessie J,"['dance pop', 'pop']",pop,72,0.706,0.786,0,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,3.32
2014,Hey Brother,79,TRUE,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",pop,81,0.545,0.78,7,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.25
2015,Love Me Harder,79,My Everything (Deluxe),Ariana Grande,['pop'],pop,94,0.472,0.714,1,-4.389,0.0334,0.00937,0.0,0.0764,0.24,98.992,3.94
2015,Sugar (feat. Francesco Yates),79,Sugar,Robin Schulz,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",pop,77,0.636,0.815,5,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063,3.65
2015,Runaway (U & I),79,Pharmacy,Galantis,"['dance pop', 'edm', 'pop', 'pop dance']",pop,72,0.506,0.805,1,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,3.78
2015,Hotline Bling,79,Views,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.891,0.628,2,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4.45
2015,Renegades,79,VHS,X Ambassadors,"['modern alternative rock', 'modern rock', 'stomp pop']",rock,72,0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,3.25
2015,My House,79,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.688,0.702,7,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,3.2
2016,Can I Be Him,79,Back from the Edge,James Arthur,"['pop', 'talent show', 'uk pop']",pop,82,0.696,0.543,11,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,4.11
2016,PILLOWTALK,79,Mind Of Mine (Deluxe Edition),ZAYN,"['pop', 'uk pop']",pop,77,0.584,0.7,11,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,3.38
2016,Hotline Bling,79,Views,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.891,0.628,2,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4.45
2016,Renegades,79,VHS,X Ambassadors,"['modern alternative rock', 'modern rock', 'stomp pop']",rock,72,0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,3.25
2016,My House,79,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",pop,80,0.688,0.702,7,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,3.2
2017,Love Galore (feat. Travis Scott),79,Ctrl,SZA,"['pop', 'r&b', 'rap']",pop,91,0.795,0.594,0,-6.2,0.0748,0.112,0.0,0.162,0.409,135.002,4.58
2017,Castle on the Hill,79,˜ (Deluxe),Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.461,0.834,2,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4.35
2017,I Feel It Coming,79,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.773,0.819,0,-5.946,0.118,0.428,0.0,0.0679,0.585,92.987,4.49
2017,Drowning (feat. Kodak Black),79,The Bigger Artist,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",rap,80,0.839,0.81,5,-5.274,0.0568,0.501,0.0,0.117,0.814,129.014,3.49
2017,Little Dark Age,79,Little Dark Age,MGMT,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",rock,75,0.705,0.712,6,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,5.0
2017,Hold On,79,Hold On,Chord Overstreet,"['acoustic pop', 'singer-songwriter pop']",pop,62,0.618,0.443,2,-9.681,0.0526,0.469,0.0,0.0829,0.167,119.949,3.31
2017,Galway Girl,79,˜ (Deluxe),Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",pop,87,0.624,0.876,9,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,2.85
2017,I Fall Apart,79,Stoney (Deluxe),Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",rap,88,0.556,0.538,8,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,3.72
2018,IDGAF,79,Dua Lipa (Deluxe),Dua Lipa,"['dance pop', 'pop', 'uk pop']",pop,89,0.836,0.544,7,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,3.63
2018,The Middle,79,The Middle,Zedd,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",pop,74,0.753,0.657,7,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,3.08
2018,Nice For What,79,Scorpion,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",hip hop,96,0.585,0.909,8,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,3.51
2019,Con Calma,79,Con Calma,Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",hip hop,86,0.737,0.86,8,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,3.22
2021,You Right,79,Planet Her,Doja Cat,"['dance pop', 'pop']",pop,87,0.828,0.621,8,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986,3.1
2023,Die For You - Remix,79,Die For You (Remix),The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",r&b,95,0.531,0.525,1,-6.5,0.0671,0.232,0.0,0.441,0.502,66.9,3.88
2023,QLONA,79,MA—ANA SER¡ BONITO (BICHOTA SEASON),KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",rap,90,0.842,0.756,7,-7.409,0.338,0.525,2.21e-06,0.0871,0.421,169.925,2.88
2000,Teenage Dirtbag,78,Wheatus,Wheatus,['pop rock'],pop,63,0.625,0.85,4,-3.904,0.0495,0.346,0.000233,0.174,0.633,94.661,4.03
2002,A Thousand Miles,78,Be Not Nobody,Vanessa Carlton,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",rock,64,0.56,0.825,11,-3.862,0.0379,0.323,0.0,0.161,0.268,94.931,3.96
2002,Wherever You Will Go,78,Camino Palmero,The Calling,"['neo mellow', 'pop rock']",pop,63,0.558,0.719,2,-5.113,0.0267,0.0367,0.0,0.115,0.371,112.027,3.48
2002,Sk8er Boi,78,Let Go,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",pop,76,0.487,0.9,0,-4.417,0.0482,6.79e-05,0.0,0.358,0.484,149.937,3.4
2003,Get Busy,78,Dutty Rock (20th Anniversary),Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",pop,81,0.741,0.824,10,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,3.53
2003,Reptilia,78,Room On Fire,The Strokes,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",rock,76,0.489,0.649,9,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,3.66
2003,Like a Stone,78,Audioslave,Audioslave,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",rock,67,0.614,0.568,7,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.9
2003,All The Things She Said,78,200 KM/H In The Wrong Lane (10th Anniversary Edition),t.A.T.u.,"['dance pop', 'europop', 'girl group']",pop,63,0.603,0.834,5,-5.766,0.0417,0.0411,0.00609,0.105,0.376,89.957,3.57
2004,Somewhere Only We Know,78,Hopes And Fears,Keane,"['neo mellow', 'piano rock', 'pop rock']",rock,74,0.453,0.655,9,-4.22,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,3.94
2005,Just A Lil Bit,78,The Massacre,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",hip hop,83,0.489,0.692,1,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,3.96
2005,Numb / Encore,78,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop,84,0.687,0.793,2,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,3.43
2005,"Sugar, We're Goin Down",78,From Under The Cork Tree,Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']",rock,80,0.494,0.842,7,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,3.82
2005,Suddenly I See,78,Eye To The Telescope,KT Tunstall,"['ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",pop,62,0.587,0.767,0,-5.713,0.0449,0.225,0.0,0.112,0.664,100.38,3.36
2005,Lonely,78,Trouble Deluxe Edition,Akon,['dance pop'],pop,81,0.634,0.526,5,-7.881,0.0333,0.339,0.0,0.257,0.623,90.087,3.93
2005,La Tortura (feat. Alejandro Sanz),78,"FijaciÛn Oral, Vol. 1",Shakira,"['colombian pop', 'dance pop', 'latin pop', 'pop']",pop,87,0.74,0.783,0,-5.367,0.0427,0.0297,0.000308,0.123,0.812,100.011,3.55
2005,"One, Two Step (feat. Missy Elliott)",78,Goodies,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",pop,70,0.944,0.511,5,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,3.4
2005,Best of You,78,In Your Honor,Foo Fighters,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",rock,78,0.366,0.94,1,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4.26
2006,SOS,78,A Girl Like Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",pop,91,0.677,0.671,7,-4.905,0.0361,0.004,5.07e-05,0.413,0.527,137.046,3.98
2006,Welcome to the Black Parade,78,The Black Parade,My Chemical Romance,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",rock,77,0.217,0.905,2,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,5.19
2007,Bleeding Love,78,Spirit,Leona Lewis,"['british soul', 'dance pop', 'pop', 'talent show']",pop,65,0.638,0.656,5,-5.886,0.0357,0.188,0.0,0.146,0.225,104.036,4.37
2007,Face Down,78,Don't You Fake It,The Red Jumpsuit Apparatus,"['alternative metal', 'neon pop punk', 'pop punk', 'post-grunge', 'screamo']",pop,64,0.545,0.932,7,-2.189,0.0399,0.000665,0.0,0.127,0.464,92.956,3.2
2008,Miss Independent,78,Year Of The Gentleman (Bonus Track Edition),Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",pop,81,0.673,0.683,1,-5.693,0.115,0.522,0.0,0.235,0.713,171.86,3.87
2008,Womanizer,78,Circus (Deluxe Version),Britney Spears,"['dance pop', 'pop']",pop,81,0.724,0.695,11,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,3.74
2008,Ain't No Rest for the Wicked,78,Cage The Elephant (Expanded Edition),Cage The Elephant,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",rock,75,0.636,0.849,0,-7.075,0.106,0.0438,0.0,0.372,0.917,156.036,2.92
2008,Right Now (Na Na Na),78,Freedom,Akon,['dance pop'],pop,81,0.829,0.857,8,-4.194,0.152,0.26,0.0,0.415,0.586,137.979,4.01
2008,Paper Planes,78,Kala,M.I.A.,"['escape room', 'indietronica', 'new rave']",,67,0.447,0.848,2,-6.175,0.222,0.033,7.46e-05,0.65,0.485,172.253,3.42
2008,Forever,78,Forever,Chris Brown,"['r&b', 'rap']",r&b,87,0.672,0.82,11,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,4.64
2009,Poker Face,78,The Fame,Lady Gaga,"['art pop', 'dance pop', 'pop']",pop,85,0.851,0.806,4,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,3.95
2009,Kiss Me Thru The Phone,78,iSouljaBoyTellem,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,68,0.758,0.712,7,-3.781,0.112,0.0185,0.0,0.0677,0.795,149.998,3.22
2009,Party In The U.S.A.,78,The Time Of Our Lives,Miley Cyrus,['pop'],pop,86,0.652,0.698,10,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,3.37
2009,I'm Yours,78,We Sing. We Dance. We Steal Things.,Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",pop,72,0.703,0.444,11,-9.331,0.0417,0.559,0.0,0.0973,0.712,150.96,4.05
2009,Circus,78,Circus (Deluxe Version),Britney Spears,"['dance pop', 'pop']",pop,81,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,3.21
2011,Grenade,78,Doo-Wops & Hooligans,Bruno Mars,"['dance pop', 'pop']",pop,89,0.704,0.558,2,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,3.7
2013,Unconditionally,78,PRISM,Katy Perry,['pop'],pop,84,0.432,0.725,7,-4.862,0.0431,0.00273,0.0,0.208,0.353,128.902,3.81
2014,Shower,78,Shower,Becky G,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",pop,78,0.699,0.529,2,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,3.44
2014,Am I Wrong,78,Black Star Elephant,Nico & Vinz,['afrobeats'],,62,0.729,0.675,8,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4.1
2014,Waves - Robin Schulz Radio Edit,78,Waves (Robin Schulz Radio Edit),Mr. Probz,['pop dance'],pop,63,0.829,0.51,5,-9.334,0.0369,0.00821,0.00143,0.0829,0.45,119.994,3.47
2014,My Love,78,My Love,Route 94,"['house', 'uk dance']",,60,0.813,0.616,8,-7.571,0.0495,0.000132,0.705,0.0658,0.744,119.977,4.33
2014,Me And My Broken Heart,78,Let The Road,Rixton,"['post-teen pop', 'talent show', 'teen pop', 'viral pop']",pop,60,0.545,0.783,5,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,3.23
2015,Like I'm Gonna Lose You (feat. John Legend),78,Title (Deluxe),Meghan Trainor,"['hip pop', 'pop']",pop,78,0.63,0.53,0,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,3.75
2015,Perfect,78,Made In The A.M. (Deluxe Edition),One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",pop,84,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933,3.84
2015,Like I Can,78,In The Lonely Hour,Sam Smith,"['pop', 'uk pop']",pop,83,0.656,0.627,7,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933,2.78
